ImageID,XMin,XMax,YMin,YMax
f46714ddcde6b51b,0.215625,0.270625,0.215,0.299167
1652f3462170b53a,0.193757,0.73197,0.154375,0.283125
9385edccab55d107,0.26125,0.9975,0.285178,0.739212
7ba036f176082460,0.218125,0.313125,0.488943,0.573301
c3ac7e07e9ebee14,0.504687,0.55,0.392941,0.531765
37a2ae3fc2a0a343,0.2775,0.3625,0.2325,0.271667
1cc93b76b401267f,0.33125,0.454375,0.744167,0.811667
1b2d3b996d79aede,0.8275,0.975,0.2425,0.379167
de808fa932f7eb8e,0.665039,0.694336,0.063802,0.091146
01f09f3432ba0989,0.915625,0.94625,0.518333,0.595833
6c81301977b10e78,0.353516,0.386719,0.50651,0.536458
52b3f67ff0d09fff,0.859375,0.999023,0.549479,0.69401
b7f35a04a1e84a84,0.0125,0.94125,0.02002,0.518519
fb9cb6278983183f,0.17,0.845625,0.657598,0.979362
afa2fc79594f1204,0.206875,0.35,0,0.16156
28fb59e5316e7c37,0.003906,0.335156,0,0.998958
0753008aa906bfce,0.029375,0.218125,0.096667,0.175833
4fd9bc224f66de06,0.711875,0.74,0.479362,0.506567
f0d50d5a760cf876,0.331875,0.409375,0.7025,0.805833
a54d790d47b7f546,0,0.999167,0,0.999375
4b2bfeb08f2332a6,0.043125,0.4125,0.355,0.639167
4fd9bc224f66de06,0.95,0.999375,0.304878,0.379925
ce84b0ca53c2e5f4,0.03,0.996875,0.245,0.68
4e2134c3f341b927,0.74707,0.768555,0.045573,0.09375
01423d68e3014d3b,0.264375,0.2875,0.408333,0.426667
6f2dae4ad8a7157e,0.8175,0.874375,0.241667,0.3275
3058c5eaa2f6294f,0.753125,0.7825,0.733691,0.789097
eab731cb1a82eef8,0,0.87125,0.371667,0.718333
8b5ac44596c1cae4,0.231245,0.924981,0.023605,0.939914
59cc38c53caf7db5,0.325,0.385938,0.478125,0.519792
010008e90bc749d2,0.585,0.608125,0.2375,0.3325
a4eb7fc691704f31,0.01125,0.035625,0.196303,0.21743
515e66dd78ef19d3,0.740234,0.972656,0.665365,0.790365
15c899f45fda1406,0.615885,0.71224,0.141602,0.206055
e30ee7c381caccd7,0.026367,0.397461,0.104167,0.308594
37a2ae3fc2a0a343,0.846875,0.876875,0.3825,0.499167
578559c169a9c871,0.65625,0.72,0.681667,0.715
771e844a5507cdd8,0.35625,0.4775,0.337487,0.398754
f83c0b88f19ef000,0.53125,0.680664,0.032624,0.15461
b1058a50c81e52dc,0.615089,0.733641,0.363739,0.59009
1cc9e1f5ac8b52a9,0.045,0.963125,0.170918,0.836735
0364765470bd1017,0.185759,0.435759,0.364375,0.86625
87be28381e114da1,0.4675,0.538125,0.413333,0.473333
3a5f33deafe98069,0,0.849375,0.143878,0.938338
bf85d9c0c79935e4,0.63625,0.688125,0.504167,0.668333
669b97c75c778899,0.273125,0.3425,0.687368,0.750526
7760aaec7ff572bf,0,0.09375,0.2875,0.505833
91f2d33e34e2479f,0.675,0.723437,0.148438,0.245312
dcb832b40db7ed87,0.274414,0.635742,0,0.25
2964f425e1d91626,0.163399,0.276144,0.630719,0.694444
c0aad0583e3729af,0,0.301758,0.072271,0.321534
480437f25b25ba0e,0.191406,0.554688,0.101562,0.352865
271d136d603bfced,0.431641,0.488281,0.59375,0.628906
d6530dc23ecefdbf,0.142683,0.82439,0.0725,1
f5b905a5517a713e,0,0.998333,0,0.997778
5a78bd7c9850e343,0.754375,0.893125,0.045028,0.139775
aefaebb8dda267e5,0.635,0.88,0.761994,0.893697
7311f9af0b5444fb,0.219375,0.758125,0.308909,0.727727
e3e5a4a1bae70d5f,0.884375,0.91125,0.194167,0.213333
c8c7358018807a58,0.763125,0.87875,0.421667,0.6625
20bcf09cff99ac32,0.7325,0.761667,0.2,0.239375
c4148a6a29fa738a,0.069375,0.165625,0.562212,0.603687
ed87059293dc7954,0.853125,0.879375,0.550833,0.573333
a1478370c4d0a653,0.302521,0.401494,0.3525,0.4225
ffd314fa81f9a851,0.370625,0.388125,0.148333,0.216667
acbb5a55d7733186,0.529375,0.5475,0.273333,0.32
a96bfbc0d39bfab7,0.571875,0.656875,0.609799,0.665792
5e21569f9db62538,0,0.140625,0.044256,0.127119
42c7fb15c31e10d6,0.33625,0.3725,0.674167,0.74
42c7fb15c31e10d6,0.421875,0.4475,0.2475,0.278333
e8a593e543647a67,0.4,0.588125,0.140625,0.39
40ecc557de4c0185,0.2425,0.754375,0.486667,0.998333
a7ca2c3cc8eec16e,0.251563,0.484375,0.484897,0.605723
9db5993a7782daef,0.419167,0.455833,0.5625,0.588125
8f8d2a1e0f960ef2,0.272903,0.315333,0.9125,0.926562
2df4c6d191c7ad5f,0.269375,0.383125,0.074167,0.265
ba392d98f26ca9fb,0.466667,0.5875,0.776875,0.838125
9e402815a1b44cf9,0.420625,0.466875,0.609756,0.772358
aac705435d8b326b,0.9425,0.999375,0.726667,0.750833
5e21569f9db62538,0.416875,0.518125,0,0.071563
a9f3e9f00c9012fd,0.904297,0.927734,0.063802,0.075521
8dd5e605217cb94a,0.31625,0.72,0.238333,0.525833
059c253de850e02b,0,0.999023,0,0.998698
05e5190a82582cea,0.626953,0.671875,0.02489,0.065886
91c988de4a270df9,0.162651,0.836345,0.016875,0.96125
0311fb1a0323d508,0.590625,0.601875,0.613309,0.632194
d0f29c4d0c02fbe1,0.737305,0.804688,0.30599,0.351562
201aff5d5dd9d56c,0.589118,0.69606,0.928125,0.960625
496fcca973c10732,0.8125,0.98125,0.18125,0.764583
094dcca7a0e6397b,0.15375,0.815625,0.069094,0.695612
77b5ff19af02e7d7,0.16875,0.841875,0.430833,0.685
113407e2e512f946,0.081055,0.330078,0,0.388021
f502f88e5705629c,0.377344,0.507812,0.179167,0.215625
468b5011e0977ef1,0.785,0.799375,0.24,0.2625
6c0b2f48a3b65c57,0.179375,0.48125,0.544167,0.716667
866f082f3d579657,0.185625,0.21875,0.410256,0.472687
908234be06d3495d,0.2325,0.298125,0.57548,0.597164
b1531f3f05e2811a,0.575304,0.860617,0.53625,0.905625
96002b35db1fd5b6,0,0.244375,0.58349,0.773921
50b5eacd0d633245,0.47375,0.61625,0.816667,0.946667
49de946276b4b6e3,0.165625,0.360625,0.288509,0.717196
31186c0ef5127805,0.79375,0.810625,0.233333,0.2575
40884e0293972b7a,0.3525,0.385625,0.51,0.534167
de66e2fd2cc87781,0.231875,0.836875,0.296919,0.923436
7fcaf8f95c80229a,0.0525,0.99125,0.027205,0.95591
15c899f45fda1406,0.953125,0.998698,0.802734,0.858398
c106d29a5583fce7,0.693125,0.90375,0.150833,0.281667
97ea001b6ed39805,0.076875,0.13,0.555833,0.6375
5994b2756732067d,0.106004,0.473734,0.3925,0.5775
81a8533c4e0b031b,0.059025,0.350727,0.517083,0.630092
408811e493e59a93,0.334764,0.696996,0.712629,0.869845
e0a77c01afda8523,0.492708,0.538542,0.201389,0.247222
215568f90a09519c,0.331875,0.591875,0.081667,0.635
76c7029ccef9f54a,0.37,0.439375,0.439323,0.541863
05e5190a82582cea,0.328125,0.37793,0.09224,0.122987
604425e391dfc81e,0.14375,0.248437,0.165625,0.25625
2a72c9a8b9572cc7,0.880859,0.939453,0.173177,0.248698
fcb83d2d200d8f72,0.432617,0.59082,0.391984,0.599218
a92a760603bf9068,0.625625,0.875625,0.558271,0.665414
cb5f7277e0f3d30e,0.190625,0.754375,0.037812,0.806919
dcaf6b9011879087,0.245333,0.367333,0.087,0.149
232db5bb91a4b9a6,0.870833,0.918333,0.843125,0.875625
4aa99c7134ed6564,0.838024,0.848655,0.954167,0.98
cb9138d155919be5,0.5475,0.644375,0.329167,0.456667
9ba7ee4675abd4a7,0.09,0.184375,0.471667,0.534167
bb1f976cfb062869,0.366667,0.728333,0.49,0.535
60fd20b442e7fe11,0.44401,0.473958,0.724609,0.746094
ef0d0c5d49b457db,0.1975,0.460625,0.105,0.736667
05e5190a82582cea,0.12207,0.18457,0.912152,0.97511
8bc06d9bfd94da30,0.501875,0.531875,0.495833,0.513333
0095734b1bd2ea8d,0.398438,0.430664,0.496094,0.511719
5172d091465881f7,0.098309,0.725159,0.233125,0.92625
8054157f868e88bd,0.109,0.991,0.186667,0.781333
44780e7ebf4882b5,0.214824,0.302764,0.346629,0.452991
80f0e76ff4cb8572,0.605117,0.952169,0.71375,0.831875
d6488e147ae75c47,0.554375,0.73625,0.877111,0.999062
3564f6c83c38d5c3,0.218125,0.235,0.05,0.065
27fe23e55fb1ed7f,0,0.976787,0.364375,0.66125
80f0e76ff4cb8572,0,0.310345,0.27375,0.401875
0d996f3011389780,0.16875,0.215,0.161959,0.260829
5e4af0cf0842816b,0.5625,0.720625,0.509167,0.7225
4f51b7d63d8ec0be,0.45625,0.94125,0.488125,0.656875
b8855e87c05bd877,0.517475,0.710259,0.227188,0.413408
1c8301b59e49e787,0.056522,0.941304,0.041667,0.871528
4574f7c8dff6f321,0.015,0.081875,0.030019,0.101313
7a03564eb1825402,0.359375,0.37875,0.293333,0.324167
3410721a2cdc646a,0.42125,0.58125,0.282364,0.591932
75d23b713cf03f18,0.045,0.570625,0.103333,0.390833
604425e391dfc81e,0.145313,0.194531,0.514583,0.619792
c9ea472e5661a4a6,0.131525,0.808814,0.243902,0.711834
5e21569f9db62538,0.416875,0.52375,0.121469,0.179849
d52af06f96c3b5c5,0.572656,0.642969,0.08125,0.117708
e177fa558d286f6a,0.28125,0.83625,0.251407,0.797373
1637bb5e1e9569ef,0.151973,0.866499,0.1025,0.3375
8d134b493563b7cf,0.011875,0.63875,0.245779,0.930582
2cdbc453ba49fba0,0.148125,0.235,0.254939,0.306679
678d268e08500fac,0.42,0.715625,0.376284,0.77591
423299823c72b878,0.385,0.6225,0.159375,0.50625
248962e82c50826e,0.053125,0.941875,0.060465,0.873256
e017d2394477d20f,0.182617,0.332031,0.63901,0.823872
9f3cbb99eae86eba,0.68625,0.715,0.824578,0.861163
c71c0a3486fce2d6,0.275391,0.385742,0.104167,0.385417
3de8c418a4c7cc0e,0.246353,0.706645,0.314425,0.750405
8aad580160132b38,0.366667,0.686667,0.1725,0.26875
08f8f06b82bf5d6b,0.525,0.586875,0.254167,0.3075
60faa8e455767d7e,0.19625,0.76875,0.379167,0.6225
d713fe1369ff8c19,0,0.308943,0.282007,0.999135
8f4c336f1e9e25aa,0,0.391875,0,0.303333
d4b57fdf7a984cf5,0.598667,0.816,0.276342,0.475149
59c9c021b04381e6,0.635417,0.713542,0,0.022135
cc43d9a4c6a62998,0.117898,0.46733,0,0.138258
05e5190a82582cea,0.59375,0.672852,0.635432,0.692533
c7abcb154e07c878,0.104375,0.7325,0.366886,0.793039
1331745bb9e85a25,0.513585,0.582822,0.122664,0.192757
94db34f8af3b039e,0.341875,0.43,0.2325,0.3275
8839a126b1829130,0.23817,0.357256,0.490625,0.578125
ea51b0185a691ec2,0.493125,0.794375,0.618644,0.999058
0105c9304931cf33,0.39,0.50875,0.818333,0.8525
e968d41dcb40e532,0.874375,0.90625,0.4875,0.511667
c12822a9731f7298,0.228101,0.897658,0.375843,0.582996
ecdf38cf88343006,0.43625,0.48125,0.655833,0.669167
37a2ae3fc2a0a343,0.63625,0.67125,0.823333,0.988333
ac7e1f1eafc36ae0,0,0.17625,0.629167,0.785833
3472fa60b2547803,0.78875,0.835,0.245779,0.289869
7881cc607894622f,0.121875,0.999375,0.30394,0.84803
0095734b1bd2ea8d,0.722656,0.724609,0.213542,0.223958
a0659478c647264b,0.195625,0.858125,0.221875,0.769375
60fd20b442e7fe11,0.411458,0.464844,0.818359,0.837891
769c7daaf8ec778d,0.113125,0.834375,0.087406,0.637218
02fb230becddd5a7,0.197232,0.599481,0.055772,0.369001
80c26cab2aad4470,0.925,0.999306,0,0.07297
17c08efd9fd1bdd6,0.514375,0.745,0.417448,0.644465
ecc8c078481476ab,0.126953,0.801758,0.02981,0.940379
3cee918ce0d6cd69,0.235147,0.74359,0.135084,0.62758
b0960108149730b3,0.094375,0.790625,0.284167,0.719167
111d30f5ef69e064,0.59,0.77875,0.613333,0.7075
e1ce2b132b100f1f,0.653125,0.731875,0.268333,0.4975
13c8c9a010dfe5af,0.627302,0.848889,0.491228,0.920635
56ae799c5b1ff585,0.753125,0.78875,0.751646,0.821261
0004e0650dd10f47,0.261938,0.283708,0.759698,0.802802
affcced4f9e0480e,0.358125,0.78875,0.2975,0.5425
0e10f4370f30eb50,0.346875,0.826563,0.753125,0.898438
9525161b097bcd43,0.391875,0.41125,0.164167,0.2025
60fd20b442e7fe11,0.160156,0.251302,0.744141,0.773438
00e933cdf173f866,0.326875,0.424375,0.680833,0.889167
8aad580160132b38,0.555,0.688333,0.41375,0.48125
ee344543f37df8ef,0.135625,0.554375,0.229831,0.634146
0004e0650dd10f47,0.764045,0.785815,0.653017,0.672414
97ea001b6ed39805,0.44,0.475,0.649167,0.733333
d6442035f358712d,0,0.094375,0.849906,0.932458
8e11c4c1cd85cf28,0.414375,0.47625,0.665,0.821667
c4a47697588fab84,0.2525,0.41625,0.667917,0.763602
c1fa2379cfa22788,0.016667,0.034722,0.525926,0.559259
670e4e5b0657f8cf,0.895508,0.994141,0.672619,0.956845
cf2bffbd67b7a55c,0.594653,0.653902,0,0.020625
3564f6c83c38d5c3,0.388125,0.413125,0.085833,0.098333
60fd20b442e7fe11,0.884115,0.949219,0.90625,0.929688
40e51d47c176904a,0.158125,0.87375,0.249042,0.636015
4f70ddb2a211f8d8,0.643125,0.763125,0.003735,0.058824
7b1b0b20784c489a,0.736875,0.816875,0.4725,0.598333
8cf41c28820eafdb,0.69125,0.7375,0.742026,0.798311
6a4787ac9e707acc,0.3175,0.483125,0.3725,0.424167
05e5190a82582cea,0.014648,0.055664,0.617862,0.686676
97ea001b6ed39805,0.24375,0.27375,0.633333,0.685
03bc1659414882da,0.696875,0.72,0.927767,0.943715
37a2ae3fc2a0a343,0.70125,0.813125,0.266667,0.299167
16dae18e5c385e17,0.219512,0.378049,0.643125,0.78625
9a0bc4fac36afb23,0.49125,0.999375,0.5875,0.8875
186f254e72926803,0.5875,0.75,0.547842,0.857411
7a03564eb1825402,0.5725,0.61,0.593333,0.6775
94c70287c5d40849,0.2025,0.21,0.425414,0.440147
b6c0cdb840497dfc,0.19375,0.20625,0.003079,0.013087
b7e15d576f60bf83,0.496875,0.585,0.0775,0.32
c647354ed24872b7,0.3175,0.37375,0.174976,0.252117
b81a5e307951002e,0.740625,0.78375,0.702728,0.803387
91f2d33e34e2479f,0.454688,0.4875,0.029687,0.0625
a92a760603bf9068,0.4925,0.71375,0.401316,0.486842
82d025d8c787cd53,0.099609,0.150391,0.255208,0.324653
468b5011e0977ef1,0.461875,0.4775,0.244167,0.271667
f87d897baa7dbefe,0.86,0.936875,0.196667,0.311111
468b5011e0977ef1,0.46875,0.52,0.583333,0.6075
b7dbaa31e75691ae,0.486875,0.604375,0.207317,0.347092
5e21569f9db62538,0.349375,0.495,0.834275,0.999058
218cb9249839bfea,0.961875,0.999375,0.40458,0.443702
1c90e18ccf545a0e,0,0.999375,0,0.999167
07497ffb9ef07c4e,0.341875,0.725625,0.181667,0.701667
f6b729ec10858d40,0.242188,0.998438,0.258333,0.983333
c69a5e9ec6a818d9,0.138125,0.209375,0.481238,0.618199
2cabba13e5a1abb6,0.049231,0.230769,0.508083,0.838337
a0e1e830fd7aa9ae,0.361333,0.534667,0.796813,0.999004
c4a47697588fab84,0.0575,0.236875,0.787054,0.961538
3b0293f586aed371,0.371171,0.747748,0.3775,0.46625
02ab8cfcdcd2652f,0.16125,0.21625,0.761054,0.828786
be4753d670cfddad,0.094375,0.3725,0.4619,0.684854
3104883a419408f7,0,0.639375,0.043112,0.886598
1c48d2b34b25516d,0.779375,0.80625,0.041667,0.085833
9e627ea79810fe1b,0.429644,0.463415,0,0.0175
b279922b8741588a,0.79375,0.82125,0.265,0.285833
c238765379f52b7d,0.54375,0.5725,0.311667,0.445
0095734b1bd2ea8d,0.285156,0.291992,0.032552,0.045573
01612a526fe12707,0,0.97375,0.0425,0.874167
8e589b013aa4400f,0.305,0.999375,0.182938,0.950748
14efa3d895c3b0c4,0,0.333125,0.473333,0.760833
9641197b19902be7,0.615,0.831667,0.220625,0.443125
ae141832b7dd0ef6,0.480508,0.594742,0.634014,0.863946
75685b32eb846571,0.069531,0.970312,0.141667,1
59cc38c53caf7db5,0.79375,0.814844,0.519792,0.539583
974abf230d79c0a0,0.344727,0.40332,0.660615,0.72067
041ff66864843898,0.78125,0.82875,0.965833,0.999167
b09c00d948f41366,0.301042,0.354167,0.556944,0.627778
ffacac76d546d537,0.093125,0.850625,0.107143,0.822259
4e00e4ad284a7510,0.380625,0.450625,0.26,0.439167
1d91ee2dc45cf99c,0.714167,0.808333,0.755708,0.886606
368c0b44d2306142,0.640625,0.700625,0.5,0.590708
67d5ffab78dd6b55,0.33375,0.86875,0.135,0.846667
4aa99c7134ed6564,0.712946,0.755472,0.699167,0.738333
468b5011e0977ef1,0.734375,0.7525,0.3,0.308333
f87d897baa7dbefe,0.226875,0.265625,0.354444,0.463333
0f0293537f0575d6,0.636875,0.714375,0.295115,0.445663
acbb5a55d7733186,0.01375,0.05875,0.320833,0.353333
468b5011e0977ef1,0.698125,0.7125,0.4325,0.46
00a1367a559bb190,0.808125,0.851875,0.769679,0.894072
0fe3a36517328224,0.795313,0.902344,0.405208,0.607292
194a316757e11a85,0.140625,0.17375,0.600833,0.63
c3267fe24b99ec78,0.3125,0.675781,0.262695,0.980469
880b4b00f75260ec,0.5975,0.691875,0.046667,0.148333
166c400cc4dc9c25,0.0375,0.454167,0.310385,0.746791
2764ca2da911e845,0.258125,0.2925,0.549389,0.586077
2df261d72183e5d8,0,0.034872,0.644615,0.729231
bfacc93cbb3615d6,0.5325,0.619375,0.746667,0.770833
7774eb8145f532fe,0.1075,0.225,0.920263,0.999062
b005b2e77f4fd8ea,0.7425,0.8225,0.14625,0.20625
5eed2fbf9bbf8b68,0.2475,0.779375,0.198594,0.588752
fd61d93a63c0cfc5,0,0.05125,0.464353,0.506567
75f20b656ba01cd8,0.226875,0.23375,0.884167,0.8975
a5d6ffd913737e81,0.2369,0.313653,0.779375,0.8225
554997893aeea180,0.889375,0.91,0.250833,0.269167
6ac68dbcbce5bbde,0.185625,0.281875,0.427767,0.510319
45823147b1d48fe8,0.110625,0.88125,0.3325,0.693333
9a38e98ba51fb2ae,0.129375,0.150625,0.519947,0.547207
9199a25c40a1bf0a,0.62625,0.751875,0.160413,0.260788
7bb04298113d4112,0.477173,0.610381,0.400876,0.455285
a2ea4464e35a155d,0.360625,0.408125,0.283333,0.318333
68175e9cfe987a97,0.190625,0.76375,0.004444,0.59
957b7a27684f0a87,0.6725,0.711875,0.745779,0.80863
d52af06f96c3b5c5,0.1,0.133594,0.144792,0.169792
64a87a981e57d326,0.290039,0.320312,0.864793,0.876841
678d268e08500fac,0.418125,0.5875,0.000934,0.225023
2572565da6201664,0.279933,0.541315,0.901367,0.986328
d4dd1862ff08e853,0.68,0.755,0.326939,0.525438
ebf05558eca5b7d1,0.841667,0.969167,0.618125,0.651875
00a8efad5207f112,0.57,0.594375,0.262664,0.28424
dc1a93986b0958ad,0.80625,0.85875,0.375817,0.472222
994352a8a3432b68,0.228139,0.463511,0.279129,0.849552
94c1a493ae8950c8,0.186719,0.210938,0.789848,0.817259
aa10a804f54cd6e1,0.1825,0.99875,0.313333,0.588333
0aa251f4169937a3,0.6875,0.76625,0.585173,0.637224
986a1a0f789abaa4,0.294375,0.5125,0.216698,0.407129
180b5e4f42b6af1b,0.440625,0.8,0.38125,0.514063
3413a67b638d133c,0.17,0.185625,0.653333,0.7275
d18daebc67c216db,0.05875,0.11,0.523104,0.798605
dd6991f7d6e000f6,0.584318,0.887218,0.15625,0.815625
9b0958f2072b465d,0.829375,0.925,0.71,0.805
232db5bb91a4b9a6,0.075,0.1275,0.10625,0.133125
480437f25b25ba0e,0.602539,0.999023,0.408854,0.683594
33d0367b16069f3c,0.009375,0.329688,0.545313,0.723437
6057cdbf229e5711,0.770625,0.876875,0.523333,0.616667
02212702e2b12230,0.269375,0.28625,0.4025,0.41
aa24d13a4c44566b,0.2175,0.33875,0.738333,0.8125
94c70287c5d40849,0.175,0.1875,0.440147,0.449355
9bc26b5d67c64e28,0.053125,0.91375,0.143333,0.846667
013854c79032db62,0.854375,0.9425,0.484053,0.672608
0aba7fa2e9f7835b,0.26125,0.285625,0.825439,0.859649
fd5e9d43b732ad45,0.905,0.963125,0.4975,0.581667
f4edd09b241e404b,0.206667,0.803333,0.481875,0.6375
58cdaa83a4e87bf0,0.708594,0.957812,0.921875,0.998958
9db5993a7782daef,0.403333,0.503333,0.731875,0.751875
0095734b1bd2ea8d,0.489258,0.511719,0.877604,0.895833
ebf05558eca5b7d1,0.4525,0.555,0.296875,0.349375
7053681fb4fa19bf,0.85875,0.998125,0.6575,0.781667
b38ec031a683ef23,0.388125,0.426875,0.783333,0.8025
7053681fb4fa19bf,0.17,0.19875,0.195833,0.271667
02212702e2b12230,0,0.996875,0,0.678333
47038fccfc29f8c5,0,0.999066,0,0.684375
9db5993a7782daef,0.430833,0.449167,0.48375,0.504375
a96bfbc0d39bfab7,0.4425,0.5225,0.31846,0.391951
041ff66864843898,0.578125,0.606875,0.035833,0.074167
aa342329cd05ae17,0.66375,0.85875,0.55,0.633333
7d7bd246096dbfaa,0.899219,0.999219,0.003521,0.122066
140f74c69f830a68,0.46875,0.484375,0.809896,0.880208
00829e356b147931,0.04375,0.48375,0.290833,0.544167
7fee5a9051639d15,0.611875,0.77375,0.437037,0.674074
313ae1c93ac38a4b,0.089662,0.522152,0.27375,0.378125
420365bab89cc208,0.48375,0.504375,0.423333,0.4375
300dc6e4882f7663,0.531279,0.655462,0.199375,0.5425
7e330d99fb1b744a,0.57875,0.644375,0.177498,0.244423
880b4b00f75260ec,0.729375,0.838125,0.754167,0.863333
7bb04298113d4112,0.391495,0.540338,0.450281,0.498437
232db5bb91a4b9a6,0.430833,0.465,0.44875,0.464375
c412e5663605b8d6,0.230059,0.762385,0.43,0.65375
3e0bc0351d59cf99,0.154375,0.989375,0.222326,0.889306
0eaba242dbc52996,0.48125,0.503125,0.52,0.563333
dcaf6b9011879087,0.511333,0.571333,0.378,0.42
ccb01edacfc21cd6,0.17875,0.26625,0.708991,0.753155
ea99dbc0023b0a47,0.519375,0.605625,0.848592,0.879577
1f88f3c654302224,0.310625,0.981875,0.0775,0.898333
bb1f976cfb062869,0.536667,0.868333,0.68875,0.7525
fc8617ae695a129d,0.0625,0.095703,0.079063,0.149341
f5aefae7d6102c63,0.016667,1,0.158333,1
f41336a23718802d,0.198125,0.861875,0.375833,0.743333
2a132cddc311435c,0.9325,0.999375,0.160413,0.370544
6ea2450cb50bc09a,0.457812,0.676562,0.330598,0.677608
226c4fcd0773f420,0.40875,0.861875,0.28357,0.487907
7929e0fd31fbf568,0.051875,0.896875,0.019167,0.6675
ffcc784133aa84fe,0.332,0.355333,0.416889,0.444444
0004e0650dd10f47,0.301264,0.313202,0.876078,0.928879
d86b7f5931fbce65,0,0.04375,0.521667,0.5575
ff98e1e062515db9,0.096195,0.51797,0.368125,0.469375
23c47c10c41ffb8c,0.068125,0.119375,0.324444,0.465556
8f6679d10b325117,0.449219,0.539062,0.375,0.43099
c5c04cdd0aef1dd7,0,0.105,0.720833,0.929167
fb1859acd3318af4,0.965,0.999375,0.383764,0.460025
4fd9bc224f66de06,0.27625,0.305625,0.835835,0.864916
3082c7f394dfe65e,0.760625,0.790625,0,0.0175
670e4e5b0657f8cf,0.568359,0.623047,0.519345,0.645833
02455e04d3dc16b3,0.330833,0.790833,0.133125,0.619375
b5d6da1ee28713bd,0.13375,0.373125,0.57125,0.713125
05e5190a82582cea,0.952148,0.999023,0.224012,0.259151
ccb01edacfc21cd6,0.4225,0.548125,0.452681,0.493691
880b4b00f75260ec,0.3925,0.43625,0.084167,0.174167
2d879754db1ee01f,0.893555,0.912109,0.957031,0.998698
0c7f79d54ddbaf51,0.829102,0.868164,0.487482,0.530191
0095734b1bd2ea8d,0.02832,0.0625,0.234375,0.255208
63c37be4021f86bd,0.133612,0.573069,0.615625,0.685625
ea1662e927adacb0,0.306754,0.773921,0.038125,0.145625
77e3f638623bf03c,0.609375,0.68375,0.336783,0.378175
c2a7c25c2f4e75b8,0.46875,0.529297,0.270864,0.333821
30de98bd05ca10b2,0.353125,0.42875,0.170732,0.23546
5e21569f9db62538,0.399375,0.504375,0.925612,0.999058
8e11c4c1cd85cf28,0.229375,0.32,0.4275,0.521667
d8c97e8dac6b2bdf,0.135084,0.489056,0.773234,0.94052
80693bc6692bbb06,0.8825,0.93125,0.378987,0.417448
293b95059f93c257,0.44125,0.486875,0.931667,0.954167
fb1859acd3318af4,0.043125,0.28875,0.344403,0.911439
03ce925a60183c53,0.581875,0.60125,0.659167,0.686667
4e2134c3f341b927,0.576172,0.666016,0.75651,0.808594
24d8e3e492d855d6,0.072531,0.643519,0.066116,0.883264
bb55c74a9dd08b99,0.04125,0.595625,0.44,0.725833
ab09974fafafd8f7,0.0125,0.98625,0.014014,0.449449
148586f6085ac298,0.18375,0.899375,0.235833,0.779167
db365610e2640de0,0.411875,0.9925,0.392655,0.646893
033886cc29220107,0.592,0.657,0.548993,0.731544
76c7029ccef9f54a,0.47625,0.51,0.35842,0.43556
dc607a2989bdc9dc,0.106771,0.166667,0.543945,0.59082
2a035e3e401dcd0d,0.2675,0.77875,0.511671,0.993464
c2a7c25c2f4e75b8,0.671875,0.730469,0.616398,0.707174
e017d2394477d20f,0.072266,0.241211,0.429403,0.521106
dd6162088092ffa6,0.89,0.999167,0.16375,0.25125
bb3c9a222723c14e,0.828125,0.874023,0.811198,0.824219
821658a4a644ce2f,0.01875,0.1675,0.264187,0.343001
a30bb33d0c25c49e,0.336875,0.455625,0.1225,0.279167
f4a5afc41b6d8fb7,0.518906,0.876106,0.045,0.824375
e968d41dcb40e532,0.681875,0.695625,0.631667,0.635
1bb043008c09869b,0.101333,0.304,0.323293,0.592369
2764ca2da911e845,0.178125,0.219375,0.424271,0.477893
97ea001b6ed39805,0,0.031875,0.576667,0.609167
bf85d9c0c79935e4,0.66875,0.78125,0.096667,0.175833
1a2a6fe19d254035,0.315625,0.503125,0.51,0.625
28bc5079d4be5d87,0.256875,0.300625,0.796435,0.895872
0105c9304931cf33,0.63,0.6625,0.411667,0.478333
02212702e2b12230,0.806875,0.82375,0.079167,0.103333
91f78f94c01572c4,0.36375,0.76,0.267968,0.712511
5d97d9b7b9995160,0.151875,0.55875,0.336667,0.608333
00a8efad5207f112,0.641875,0.68,0.183865,0.222326
754e33dde71419c6,0.929375,0.999375,0.561667,0.700833
504d4d289a9d4bfa,0.218631,0.287072,0.093902,0.135366
0150aa845006753d,0.305625,0.6625,0.600833,0.864167
001a4ddbc29f989a,0.683125,0.729375,0.565,0.595833
020eab3ba95a7268,0.5575,0.574375,0.95,0.999167
2126a76a4eb1ff41,0.2875,0.29875,0.391667,0.424167
730115e39dfdc553,0.138573,0.983454,0.241602,0.846253
7eff7b972b47e631,0.392578,0.43457,0.656934,0.750365
447a371c9fb95185,0,0.024414,0.060561,0.093058
2126a76a4eb1ff41,0.13,0.188125,0.489167,0.525
f46714ddcde6b51b,0.285,0.343125,0.0775,0.213333
c77dd69364fbd3f5,0.641875,0.93125,0.605066,0.999062
7d086b4f11b8cde4,0.00625,0.785,0,0.47
0185f203373cca3c,0.461875,0.653125,0.199061,0.270423
030fa4e84582bfb2,0.295312,0.317187,0.304688,0.315625
76c7029ccef9f54a,0.644375,0.660625,0.761054,0.830668
bebac23c45451d93,0.640625,0.656875,0.081614,0.099437
1a29eef4fcb1ce46,0.571289,0.597656,0.671875,0.688802
fd5e9d43b732ad45,0.381875,0.410625,0.0325,0.0925
